24.172790015270319,24.575744316081732,24.978698616893144
22.642774255776985,23.023034449515652,23.40329464325432
23.040496291413298,23.441153128756699,23.841809966100101
24.637341498758214,25.058925132412078,25.480508766065942
24.2944811236273,24.697794049509319,25.101106975391339
23.668495953290837,24.048194363762267,24.427892774233698
25.295928094409877,25.718541383103052,26.141154671796226
25.722918693298922,26.138009097058418,26.553099500817915
25.017326207401929,25.424610134638829,25.83189406187573
25.086732010760493,25.499698400613667,25.912664790466842
25.91929937536073,26.331886832361505,26.74447428936228
26.611298138641232,27.0361904463645,27.461082754087769
25.544045996331455,25.949378085455741,26.354710174580028
27.681004733331438,28.12218621571057,28.563367698089703
26.399102303785018,26.813131092722745,27.227159881660473
28.162895211097172,28.612979545964794,29.063063880832416
28.35206543575822,28.793522603574644,29.234979771391068
27.366387933294082,27.798244178543754,28.230100423793427
31.77275564114225,32.245229993221166,32.717704345300078
29.610603233795846,30.045455267670818,30.480307301545789
28.333852730395201,28.744117794084236,29.154382857773271
30.795197089522063,31.247165113868046,31.69913313821403
32.434526015540477,32.90016450609469,33.365802996648902
31.070418513691482,31.523458696020516,31.976498878349549
31.458909414693231,31.900226594407481,32.341543774121732
31.468085053796251,31.905485303973048,32.342885554149845
28.916213164784114,29.324423281530876,29.732633398277638
31.313243352786049,31.765939278069748,32.218635203353443
32.394035246557131,32.843709693260301,33.293384139963472
30.887443545107722,31.323175584217097,31.758907623326472
35.08840614873143,35.581396934346337,36.074387719961244
31.816438841955481,32.247431784572832,32.678424727190183
36.181301617632798,36.669262311331828,37.157223005030858
36.075024562207162,36.559643110979565,37.044261659751967
34.796848517403703,35.251441729513701,35.706034941623699
35.340229545284814,35.810710692021757,36.281191838758701
38.552822687914158,39.022739806502763,39.492656925091367
40.320670063614294,40.824403756423273,41.328137449232251
35.42325003496979,35.858598790319682,36.293947545669575
37.919725964258269,38.388518966251333,38.857311968244396
39.396897379971527,39.869371332907825,40.341845285844123
42.444802456425094,42.949313411859741,43.453824367294388
38.267539203798215,38.740907241702565,39.214275279606916
40.006746968704682,40.479918815223016,40.953090661741349
38.928313769050938,39.404781964438094,39.88125015982525
44.41310652984987,44.91045362052698,45.407800711204089
43.500702899807514,43.972685682234186,44.444668464660857
44.514905626935146,45.007509569907263,45.500113512879381
44.52117240895128,45.008177028596712,45.495181648242145
47.132907763739219,47.621891337175519,48.11087491061182
47.24100513330373,47.730373409038869,48.219741684774007
50.830088074859837,51.33410604331268,51.838124011765522
48.871169933070554,49.355855969627193,49.840542006183831
48.541427887559841,49.043119595109218,49.544811302658594
51.672971925133197,52.171798096817639,52.670624268502081
51.445304349005767,51.922558016631221,52.399811684256676
54.303256370061781,54.822774600752773,55.342292831443764
52.577515679641074,53.054260535106287,53.531005390571501
52.733798702260827,53.250674834357319,53.767550966453811
55.423302238711855,55.925741961450406,56.428181684188957
52.232449455982866,52.737890251518408,53.24333104705395
57.949188147511691,58.439751427759624,58.930314708007558
58.989105453374286,59.470316273326688,59.95152709327909
59.732008317192999,60.210986291673876,60.689964266154753
57.76774954729175,58.26390206299061,58.76005457868947
61.93333319253955,62.419970482859242,62.906607773178933
61.630155191684651,62.112787044995159,62.595418898305667
